id,generation,lobe,radius,x1,y1,z1,x2,y2,z2
3369,9,1,0.48144790132791854,91.9009,80.8598,209.293,87.1887,84.7444,214.478
3376,9,1,0.46707315547831696,91.9009,80.8598,209.293,86.2411,78.1986,210.693
3338,9,1,0.5572232708294999,103.723,60.9194,183.431,99.9288,57.8147,186.59
3341,9,1,0.5405857555935664,103.723,60.9194,183.431,101.691,58.8519,181.445
2478,9,2,0.5909990579953374,60.7234,85.9192,118.708,56.4988,83.3713,115.803
2485,9,2,0.5733538502859333,60.7234,85.9192,118.708,56.4203,85.7319,121.663
3291,9,1,0.5493581255311593,116.352,55.8046,195.937,113.008,49.5668,195.284
3298,9,1,0.5329551836151362,116.352,55.8046,195.937,117.264,54.3556,199.728
3272,9,1,0.4915154659906806,111.811,93.8214,178.042,113.44,96.7883,181.894
3275,9,1,0.47684004534711716,111.811,93.8214,178.042,110.44,95.5061,175.208
2604,9,2,0.6169122517871307,99.6775,36.2842,78.1602,99.1196,33.4261,80.1839
2607,9,2,0.5984932174048772,99.6775,36.2842,78.1602,97.037,33.8117,73.778
2544,9,2,0.5562348729157024,78.7129,73.6189,86.3509,87.1038,78.124,90.5381
2551,9,2,0.5396270946423573,78.7129,73.6189,86.3509,75.7002,68.4691,78.9563
3345,9,1,0.5405857852498811,112.449,63.8145,178.77,116.896,64.2668,175.867
3348,9,1,0.5244453183525313,112.449,63.8145,178.77,111.779,60.1316,176.381
2536,9,2,0.5562348490654828,56.425,68.6345,87.5638,51.4791,71.1231,90.3396
2539,9,2,0.5396271531615058,56.425,68.6345,87.5638,52.5269,65.6488,81.6173
2588,9,2,0.6169128173941572,117.304,56.303,83.5272,117.972,62.7043,81.7724
2591,9,2,0.5984929726885614,117.304,56.303,83.5272,121.494,50.7782,81.038
2597,9,2,0.6358986877717014,100.993,39.5426,72.4393,99.8292,43.4022,72.1302
2600,9,2,0.6169127113067303,100.993,39.5426,72.4393,101.096,36.0251,66.928
352,9,5,0.46443582665695154,252.939,125.477,103.08,257.26,112.917,91.2746
383,9,5,0.4505685916243045,252.939,125.477,103.08,257.283,123.757,106.362
1013,9,4,0.6361992092811777,253.328,108.595,195.735,258.44,107.193,198.209
1016,9,4,0.617203834647541,253.328,108.595,195.735,254.816,109.03,200.341
2499,9,2,0.5733535187811677,88.1554,95.8863,112.467,95.6724,95.9438,112.051
2506,9,2,0.5562345336091289,88.1554,95.8863,112.467,90.5303,98.4445,112.229
2527,9,2,0.5733531117749386,60.877,63.5909,86.3781,63.1329,60.9632,83.2599
2532,9,2,0.5562349768253991,60.877,63.5909,86.3781,57.1898,61.4361,86.265
2566,9,2,0.6554700455686071,113.464,63.9025,104.739,112.702,60.9218,105.25
2569,9,2,0.6358988943385563,113.464,63.9025,104.739,114.455,67.6524,109.313
923,9,4,0.9754020751388117,214.724,69.8335,171.212,211.806,63.6412,163.099
964,9,4,0.9462809976275282,214.724,69.8335,171.212,206.059,60.0542,173.424
2555,9,2,0.5396267548148987,65.4323,72.5798,83.6532,60.1803,75.5861,85.4704
2558,9,2,0.5235150510580368,65.4323,72.5798,83.6532,61.4228,68.9371,75.8642
892,9,4,1.0054214665421564,217.39,70.009,183.95,210.391,66.6266,188.528
907,9,4,0.9754021970993648,217.39,70.009,183.95,217.812,63.2388,187.428
2573,9,2,0.6358987599912227,115.293,67.6445,99.4828,115.658,70.7481,96.671
2576,9,2,0.6169130623617546,115.293,67.6445,99.4828,117.572,70.2751,102.353
2512,9,2,0.556234633521744,71.5348,96.0171,114.853,67.3785,98.2715,117.508
2519,9,2,0.5396268159173156,71.5348,96.0171,114.853,67.5676,98.2493,114.611
2491,9,2,0.5733535869183543,74.6515,92.5631,122.985,82.1635,95.2027,124.827
2494,9,2,0.5562347490946337,74.6515,92.5631,122.985,74.1784,94.9652,127.153
1525,9,4,0.6318121326238542,242.872,78.9583,134.001,240.059,80.6787,133.855
1526,9,4,0.6129482063171174,242.872,78.9583,134.001,244.884,73.8482,131.655
1494,9,4,0.6512579378964102,220.292,89.3562,141.981,219.226,87.9885,138.732
1497,9,4,0.631812866449202,220.292,89.3562,141.981,219.046,93.3693,144.202
1501,9,4,0.6318127194156024,220.932,83.8602,144.109,222.203,86.336,148.005
1504,9,4,0.6129482927094394,220.932,83.8602,144.109,217.799,80.0135,143.214
3514,9,1,0.5979749959712735,110.4,135.589,247.55,117.086,140.898,247.205
3529,9,1,0.5801204279693276,110.4,135.589,247.55,103.045,137.567,252.318
3493,9,1,0.48276937228373684,96.2852,119.301,241.326,89.2656,120.136,239.533
3504,9,1,0.4683550978218799,96.2852,119.301,241.326,91.4756,117.366,245.976
1516,9,4,0.61294829081782,226.375,62.0849,131.698,224.985,56.6248,127.238
1519,9,4,0.5946483835417913,226.375,62.0849,131.698,225.0,53.0241,128.94
3024,9,1,0.7100674426366184,70.0242,121.867,210.743,64.3227,117.142,211.586
3029,9,1,0.6888671033469541,70.0242,121.867,210.743,66.2459,123.994,216.482
537,9,5,0.6068539964658461,197.964,165.475,103.203,195.399,160.97,96.8415
544,9,5,0.5887349998148524,197.964,165.475,103.203,195.47,171.46,106.239
511,9,5,0.5490453324082564,234.309,187.435,124.676,233.241,192.308,127.342
505,9,5,0.5490452387158974,239.361,181.59,124.742,243.645,184.128,126.716
502,9,5,0.5659433747259615,239.361,181.59,124.742,240.05,178.145,123.658
3570,9,1,0.5627997864441925,116.17,128.303,251.299,114.032,131.196,258.945
3543,9,1,0.5801216791711816,116.17,128.303,251.299,124.625,125.787,255.4
45,9,5,0.849082614428529,216.281,179.878,161.968,216.523,186.757,159.881
30,9,5,0.8752158420579573,216.281,179.878,161.968,214.303,178.542,159.721
495,9,5,0.5490450459448771,221.11,184.98,128.448,216.837,186.405,128.01
31,10,5,0.8069077225390042,214.303,178.542,159.721,211.284,174.568,160.973
38,10,5,0.7828160083224882,214.303,178.542,159.721,215.076,180.656,156.971
3571,10,1,0.5188765150016494,114.032,131.196,258.945,106.036,130.766,265.075
3584,10,1,0.5033834614792306,114.032,131.196,258.945,117.647,134.893,263.229
3544,10,1,0.534844862667563,124.625,125.787,255.4,133.492,126.415,252.429
3559,10,1,0.5188757358652568,124.625,125.787,255.4,124.104,123.164,261.238
46,10,5,0.782814693973746,216.523,186.757,159.881,220.285,191.219,158.931
51,10,5,0.759443801928207,216.523,186.757,159.881,213.208,191.596,158.054
3515,10,1,0.5513052365565488,117.086,140.898,247.205,121.644,140.371,242.109
3522,10,1,0.5348448266771496,117.086,140.898,247.205,118.653,145.915,251.522
3530,10,1,0.5348448362264596,103.045,137.567,252.318,94.9192,136.142,254.909
3537,10,1,0.5188756626850743,103.045,137.567,252.318,100.805,141.174,255.997
503,10,5,0.5217738721851242,240.05,178.145,123.658,239.407,175.159,125.188
504,10,5,0.5061954604195239,240.05,178.145,123.658,241.347,178.041,121.145
506,10,5,0.5061945976745218,243.645,184.128,126.716,245.86,187.148,126.868
509,10,5,0.4910810772938474,243.645,184.128,126.716,247.115,184.648,129.093
3322,10,1,0.4766901372533361,130.122,51.4904,188.594,133.185,50.9445,183.788
3329,10,1,0.4624571691019595,130.122,51.4904,188.594,132.101,45.1969,188.504
3307,10,1,0.49136072537847947,133.687,54.8191,195.896,135.334,54.6153,200.66
3314,10,1,0.4766903185403281,133.687,54.8191,195.896,138.432,52.8938,195.006
2582,10,2,0.5862702800986765,107.963,60.5298,79.8153,106.347,64.0197,81.7462
2583,10,2,0.5687653318272818,107.963,60.5298,79.8153,106.528,60.9111,76.9529
908,10,4,0.8992773058415625,217.812,63.2388,187.428,221.192,61.5181,187.679
915,10,4,0.8724268382461067,217.812,63.2388,187.428,215.322,56.2202,191.612
2528,10,2,0.5286057747040639,63.1329,60.9632,83.2599,62.5821,56.9976,75.8909
2529,10,2,0.5128237130364126,63.1329,60.9632,83.2599,65.125,61.632,85.7713
2533,10,2,0.5128227399259634,57.1898,61.4361,86.265,54.4267,62.5888,91.1847
2534,10,2,0.49751129820990836,57.1898,61.4361,86.265,54.9737,57.6837,81.7405
924,10,4,0.8992764251685944,211.806,63.6412,163.099,211.882,71.5016,162.28
943,10,4,0.87242686452659,211.806,63.6412,163.099,209.673,53.1679,157.458
2537,10,2,0.5128237058535575,51.4791,71.1231,90.3396,49.7439,74.0312,91.4114
2538,10,2,0.49751160717156806,51.4791,71.1231,90.3396,48.8235,70.5982,91.735
2540,10,2,0.4975111928522483,52.5269,65.6488,81.6173,51.2656,61.6926,75.5218
2541,10,2,0.4826572507899894,52.5269,65.6488,81.6173,48.7006,65.3925,79.5068
2556,10,2,0.4975111720660224,60.1803,75.5861,85.4704,62.103,78.5571,89.7595
2557,10,2,0.48265688607851853,60.1803,75.5861,85.4704,54.0542,75.4944,83.2022
2559,10,2,0.48265705917868645,61.4228,68.9371,75.8642,60.4771,65.6927,70.392
2560,10,2,0.4682458571790562,61.4228,68.9371,75.8642,57.0503,67.2444,70.8333
893,10,4,0.9269546158110435,210.391,66.6266,188.528,208.723,70.9994,188.102
900,10,4,0.8992772198756994,210.391,66.6266,188.528,206.132,60.569,192.469
2567,10,2,0.6043130960543736,112.702,60.9218,105.25,114.978,55.698,103.103
2568,10,2,0.5862693360953076,112.702,60.9218,105.25,110.515,62.3931,107.163
2570,10,2,0.5862695502228775,114.455,67.6524,109.313,116.733,70.076,112.268
2571,10,2,0.5687653881444907,114.455,67.6524,109.313,113.553,70.288,112.518
2513,10,2,0.512822957443973,67.3785,98.2715,117.508,62.284,95.9588,116.232
2516,10,2,0.4975114134048001,67.3785,98.2715,117.508,67.9947,101.753,120.527
2520,10,2,0.4975112032750614,67.5676,98.2493,114.611,56.2732,96.7829,110.922
2523,10,2,0.4826568651234155,67.5676,98.2493,114.611,73.2861,102.632,117.875
2492,10,2,0.5286062469831707,82.1635,95.2027,124.827,85.7942,97.7211,125.582
2493,10,2,0.5128233767950704,82.1635,95.2027,124.827,85.2802,95.2419,125.7
2545,10,2,0.512823102654509,87.1038,78.124,90.5381,88.6888,80.4634,94.1635
2548,10,2,0.49751106340698986,87.1038,78.124,90.5381,92.4929,79.8517,91.0241
2552,10,2,0.4975114501720323,75.7002,68.4691,78.9563,74.0446,64.3465,75.084
2553,10,2,0.4826569693180775,75.7002,68.4691,78.9563,73.4429,65.5769,73.2673
3339,10,1,0.5137345799964047,99.9288,57.8147,186.59,100.439,58.0462,188.75
3340,10,1,0.4983950974525545,99.9288,57.8147,186.59,96.4136,55.0976,187.38
3342,10,1,0.4983958161987218,101.691,58.8519,181.445,100.682,62.2797,178.824
3343,10,1,0.48351442688265384,101.691,58.8519,181.445,100.028,53.3925,181.221
3346,10,1,0.498395617105415,116.896,64.2668,175.867,119.314,67.4064,173.898
3347,10,1,0.4835144951389684,116.896,64.2668,175.867,118.479,61.6472,175.215
3349,10,1,0.48351463563170394,111.779,60.1316,176.381,110.286,52.4778,177.068
3350,10,1,0.46907832664336613,111.779,60.1316,176.381,112.169,61.8643,172.96
965,10,4,0.8724278796195805,206.059,60.0542,173.424,196.336,57.2305,177.883
980,10,4,0.8463788781226294,206.059,60.0542,173.424,203.594,50.5144,172.413
2507,10,2,0.5128233449178955,90.5303,98.4445,112.229,85.0843,96.8409,108.346
2508,10,2,0.4975113221328684,90.5303,98.4445,112.229,97.2935,102.567,114.814
2574,10,2,0.5862696695954971,115.658,70.7481,96.671,116.575,68.0426,94.38
2575,10,2,0.5687652216199783,115.658,70.7481,96.671,115.317,74.8681,96.1405
2577,10,2,0.568764225942156,117.572,70.2751,102.353,121.574,60.7906,99.8764
2578,10,2,0.5517836683397552,117.572,70.2751,102.353,118.112,76.0116,105.754
2589,10,2,0.5687660472993837,117.972,62.7043,81.7724,118.726,65.2592,82.6251
2590,10,2,0.5517830729907526,117.972,62.7043,81.7724,117.87,65.8536,79.4944
2592,10,2,0.5517832337047777,121.494,50.7782,81.038,125.644,43.1878,81.8763
2593,10,2,0.5353084062685515,121.494,50.7782,81.038,123.119,50.5261,77.1386
2598,10,2,0.5862701710806949,99.8292,43.4022,72.1302,100.78,46.4773,75.7326
2599,10,2,0.5687656912930424,99.8292,43.4022,72.1302,98.1242,44.0159,68.9441
2486,10,2,0.5286055674132585,56.4203,85.7319,121.663,52.4715,88.7829,124.265
2487,10,2,0.5128229413335438,56.4203,85.7319,121.663,54.3469,83.3574,123.161
999,10,4,0.6045982460478175,251.152,114.218,184.841,244.243,113.254,185.996
1002,10,4,0.5865461452732146,251.152,114.218,184.841,255.867,115.718,180.764
1006,10,4,0.5865468605622641,257.087,116.267,190.554,264.183,118.527,188.925
1009,10,4,0.5690342190744135,257.087,116.267,190.554,257.168,117.907,193.97
2495,10,2,0.5128232760172896,74.1784,94.9652,127.153,70.6251,95.1334,128.507
2496,10,2,0.49751136999899537,74.1784,94.9652,127.153,76.5633,97.7598,131.126
2500,10,2,0.5286059109964939,95.6724,95.9438,112.051,93.3812,93.0085,110.598
2503,10,2,0.5128230891344867,95.6724,95.9438,112.051,103.189,98.1627,112.808
3363,10,1,0.4575339631223088,92.9746,67.1303,209.266,91.9636,63.0076,207.675
3364,10,1,0.443872984838929,92.9746,67.1303,209.266,90.3902,64.7578,211.985
3366,10,1,0.44387269684133185,97.9479,75.6534,210.178,101.835,78.5697,208.88
3367,10,1,0.4306198570448806,97.9479,75.6534,210.178,95.5127,74.52,214.195
314,10,5,0.5500281507771941,259.25,155.078,74.8006,259.68,159.188,68.9293
329,10,5,0.5336058331250956,259.25,155.078,74.8006,267.54,155.443,71.7547
2479,10,2,0.5448739988705815,56.4988,83.3713,115.803,57.1017,79.7953,113.613
2482,10,2,0.5286056115896431,56.4988,83.3713,115.803,52.3474,84.4322,115.309
353,10,5,0.4281885031481513,257.26,112.917,91.2746,255.567,108.493,85.1944
368,10,5,0.4154037183494776,257.26,112.917,91.2746,261.971,106.498,86.7263
3292,10,1,0.5064824035349972,113.008,49.5668,195.284,109.086,49.1692,196.015
3295,10,1,0.4913609269474234,113.008,49.5668,195.284,113.475,44.888,194.179
3299,10,1,0.49136075572019144,117.264,54.3556,199.728,116.239,57.5166,201.212
3302,10,1,0.4766903458925679,117.264,54.3556,199.728,119.127,50.2276,203.049
3273,10,1,0.45315580256017746,113.44,96.7883,181.894,111.627,97.6058,183.759
3274,10,1,0.4396250903776725,113.44,96.7883,181.894,115.939,98.4439,183.489
2605,10,2,0.5687652956267111,99.1196,33.4261,80.1839,99.6292,36.1812,84.308
2606,10,2,0.5517830487189449,99.1196,33.4261,80.1839,98.3506,29.348,78.8088
1033,10,4,0.5690337196539288,245.383,94.4698,197.964,241.145,95.1425,197.517
1034,10,4,0.5520437884736754,245.383,94.4698,197.964,246.826,91.1054,201.187
1014,10,4,0.5865457996755306,258.44,107.193,198.209,258.988,106.234,197.221
1015,10,4,0.5690338599844591,258.44,107.193,198.209,262.193,106.854,201.11
2465,10,2,0.5128231333137784,69.3477,57.1587,111.608,70.24,56.8697,118.133
2466,10,2,0.4975117469660598,69.3477,57.1587,111.608,67.2925,54.0376,108.32
2608,10,2,0.5517834332637417,97.037,33.8117,73.778,94.5498,34.8822,72.1784
2609,10,2,0.5353088382007402,97.037,33.8117,73.778,95.8471,30.0525,69.8342
2613,10,2,0.5687648585163751,109.119,39.0196,97.7815,110.055,41.9297,99.346
2614,10,2,0.551783330214111,109.119,39.0196,97.7815,108.124,39.1464,100.207
2616,10,2,0.5517836249191389,109.522,30.8624,93.3202,106.57,27.7944,92.2054
2617,10,2,0.5353086423216606,109.522,30.8624,93.3202,112.489,27.4449,94.3191
2585,10,2,0.5687656593963676,112.824,52.4872,78.0277,114.943,48.4183,78.2236
2586,10,2,0.5517833686200142,112.824,52.4872,78.0277,112.865,50.9453,73.9057
2623,10,2,0.5353090570790167,117.415,30.45,83.7834,120.378,30.7237,83.608
2624,10,2,0.5193252742811768,117.415,30.45,83.7834,120.476,26.3671,82.7865
3370,10,1,0.4438736562920145,87.1887,84.7444,214.478,89.3801,87.0719,215.204
3373,10,1,0.43062014889908284,87.1887,84.7444,214.478,81.9564,86.0301,217.933
3377,10,1,0.4306201471734764,86.2411,78.1986,210.693,83.7312,73.8995,209.467
3380,10,1,0.41776271539095505,86.2411,78.1986,210.693,81.4801,78.404,213.318
1017,10,4,0.5690336501376294,254.816,109.03,200.341,254.639,110.322,202.143
1018,10,4,0.5520438264873143,254.816,109.03,200.341,256.94,108.36,204.693
1022,10,4,0.586546865128329,246.777,100.58,180.683,242.434,99.3846,181.237
1025,10,4,0.5690338291313082,246.777,100.58,180.683,247.676,100.718,177.809
1027,10,4,0.5690333038521268,257.174,102.361,182.091,261.384,104.602,180.437
1030,10,4,0.5520437037691395,257.174,102.361,182.091,262.199,101.213,181.761
864,10,4,0.435854321474142,245.804,62.9404,163.525,249.837,62.3836,164.516
879,10,4,0.4228401454838117,245.804,62.9404,163.525,245.254,56.2095,160.167
2601,10,2,0.5687653259616159,101.096,36.0251,66.928,97.7366,32.2991,60.2096
2602,10,2,0.5517836442804285,101.096,36.0251,66.928,103.832,34.7551,65.6206
2620,10,2,0.5517835030675681,113.387,28.9661,79.4155,112.288,28.3467,76.8298
2621,10,2,0.5353082584983818,113.387,28.9661,79.4155,114.84,25.637,77.2597
3276,10,1,0.43962543018760125,110.44,95.5061,175.208,107.255,93.7881,173.53
3277,10,1,0.42649891862923967,110.44,95.5061,175.208,111.147,98.6383,173.199
1036,10,4,0.5520440357382681,253.006,96.4038,198.853,258.119,96.3928,199.012
1037,10,4,0.5355611549267684,253.006,96.4038,198.853,255.197,94.3337,204.356
1044,10,4,0.6929279950554821,192.091,76.8547,205.458,194.404,83.0911,202.969
1051,10,4,0.6722389044003676,192.091,76.8547,205.458,186.594,72.3414,204.867
1059,10,4,0.6722381842764501,190.008,67.4963,211.994,189.372,64.4688,216.451
1066,10,4,0.6521664370360835,190.008,67.4963,211.994,183.626,60.7143,212.273
283,10,5,0.5669562460367266,258.323,141.814,76.6446,253.322,137.471,75.882
298,10,5,0.5500282947307827,258.323,141.814,76.6446,267.247,137.171,73.5577
3280,10,1,0.4396244069019857,116.671,85.563,174.254,118.879,86.1212,177.342
3281,10,1,0.4264989275037825,116.671,85.563,174.254,117.169,83.4697,172.351
3283,10,1,0.4264989383736227,114.208,88.4641,169.221,111.814,87.9201,167.115
3284,10,1,0.4137646873566284,114.208,88.4641,169.221,116.293,89.5487,165.22
384,10,5,0.4154036217019358,257.283,123.757,106.362,254.797,126.999,115.311
399,10,5,0.40300036288078944,257.283,123.757,106.362,265.232,118.542,102.324
2661,10,2,0.5353089070465447,75.4081,43.9249,71.5492,76.9314,47.975,71.2228
2662,10,2,0.5193253150182267,75.4081,43.9249,71.5492,70.7873,41.9319,64.1332
819,10,4,0.44926779030306735,246.502,71.7217,186.042,242.395,68.5323,191.411
826,10,4,0.4358539233594309,246.502,71.7217,186.042,248.426,68.8118,189.198
3387,10,1,0.4674166989770854,119.729,80.47,216.879,118.976,81.8317,213.471
3388,10,1,0.45346116769983297,119.729,80.47,216.879,121.322,82.4473,216.861
3390,10,1,0.45346143524797494,118.567,76.8708,225.073,116.265,77.0908,229.227
3391,10,1,0.4399214291883714,118.567,76.8708,225.073,120.631,76.9071,227.198
3394,10,1,0.45346039429131263,123.491,65.1076,216.432,122.397,66.9715,213.597
3395,10,1,0.43992201497261507,123.491,65.1076,216.432,126.178,61.7058,216.722
3397,10,1,0.43992264927426694,123.369,63.8921,221.128,123.19,63.5057,223.783
3398,10,1,0.42678744424826975,123.369,63.8921,221.128,126.22,59.6873,221.818
1103,10,4,0.6722377577251734,228.699,95.043,214.459,226.192,97.531,211.885
1104,10,4,0.6521665109527264,228.699,95.043,214.459,232.184,95.2933,216.086
1075,10,4,0.6722383771958448,216.644,77.8209,208.904,218.496,83.3904,205.203
1082,10,4,0.6521667136488546,216.644,77.8209,208.904,220.555,73.5761,211.49
2426,10,3,0.5199663518711959,117.219,147.615,132.88,113.777,144.266,133.917
2429,10,3,0.5044412611900583,117.219,147.615,132.88,115.801,150.542,131.304
2433,10,3,0.5044416234252526,126.037,144.934,130.628,130.219,139.759,129.153
2436,10,3,0.48938030589525894,126.037,144.934,130.628,126.812,145.855,128.191
1090,10,4,0.6521664171691703,208.02,69.7727,211.512,206.595,63.3965,216.756
1093,10,4,0.6326944533822951,208.02,69.7727,211.512,206.879,65.5766,210.262
2410,10,3,0.434050885893122,112.434,188.589,122.753,114.525,193.459,120.13
2413,10,3,0.4210914573709255,112.434,188.589,122.753,111.84,189.41,120.096
835,10,4,0.44926795645911305,241.547,61.2729,155.389,236.699,56.4525,152.347
850,10,4,0.4358539637678287,241.547,61.2729,155.389,244.781,59.6106,149.518
2633,10,2,0.5687660907610093,76.6216,43.1225,105.093,74.331,42.4893,103.297
2634,10,2,0.5517842607077925,76.6216,43.1225,105.093,76.6264,40.7634,103.84
2636,10,2,0.5517833529007957,76.9621,44.2384,111.616,78.1705,41.3223,112.112
2637,10,2,0.5353085893147272,76.9621,44.2384,111.616,73.6301,43.7931,114.817
804,10,4,0.46309485239073545,254.984,80.3394,178.145,256.277,84.9572,176.163
811,10,4,0.44926774855085294,254.984,80.3394,178.145,259.536,80.0068,178.364
2652,10,2,0.5517837928807897,81.9371,38.4715,64.4006,79.8209,35.6261,61.1423
2653,10,2,0.5353083146344751,81.9371,38.4715,64.4006,80.8084,36.4542,58.725
2655,10,2,0.5353088242234372,86.7121,47.4204,74.1801,88.6992,53.3241,77.7696
2656,10,2,0.5193252762430326,86.7121,47.4204,74.1801,86.4613,46.4619,69.8422
2403,10,3,0.44740920599695294,114.495,180.552,124.202,112.579,176.38,125.42
2406,10,3,0.434051219023881,114.495,180.552,124.202,118.435,180.628,121.188
1113,10,4,0.6326949875239276,226.235,80.9997,219.899,231.296,78.9807,219.927
1114,10,4,0.6138038372689177,226.235,80.9997,219.899,227.81,76.6546,223.325
2419,10,3,0.5359694034548925,131.004,151.813,139.182,128.779,156.312,141.696
2420,10,3,0.5199664930602569,131.004,151.813,139.182,134.447,148.34,139.006
2422,10,3,0.5199661646175665,132.499,151.864,134.679,138.277,147.615,132.009
2423,10,3,0.504441420424517,132.499,151.864,134.679,131.657,156.235,134.373
257,10,5,0.720617528430449,231.792,114.796,100.812,233.142,110.997,102.015
258,10,5,0.6991018545798914,231.792,114.796,100.812,234.36,112.04,97.0842
264,10,5,0.5844052608199987,254.21,169.614,88.6761,251.572,172.807,90.7498
271,10,5,0.566956320392594,254.21,169.614,88.6761,259.73,169.397,88.6931
275,10,5,0.5669561808542463,254.954,171.527,81.2873,254.655,174.733,77.3336
278,10,5,0.5500283068362346,254.954,171.527,81.2873,260.249,175.202,78.3834
1106,10,4,0.6521666713046413,232.471,88.799,219.139,233.393,86.4684,222.828
1107,10,4,0.6326945485395553,232.471,88.799,219.139,237.516,86.8187,220.575
1110,10,4,0.6521670226726606,218.033,81.8416,220.669,213.608,83.6984,219.444
1111,10,4,0.6326946447692486,218.033,81.8416,220.669,218.604,77.223,224.447
2395,10,3,0.44740955120815756,114.825,191.642,137.537,119.925,190.241,136.371
2398,10,3,0.4340506997270789,114.825,191.642,137.537,113.615,196.245,137.783
2674,10,1,0.5180044682313544,73.5642,114.193,153.05,78.618,113.003,152.252
2679,10,1,0.5025376845555192,73.5642,114.193,153.05,71.3423,118.023,153.569
778,10,4,0.5959529544462681,256.199,138.1,178.743,258.042,137.44,174.547
781,10,4,0.5781592637752996,256.199,138.1,178.743,261.072,140.13,177.833
786,10,4,0.5959532903199009,240.717,145.468,180.073,235.76,145.368,180.742
789,10,4,0.578159203999279,240.717,145.468,180.073,243.548,148.137,177.433
793,10,4,0.5781593363488577,247.451,148.452,183.584,250.356,151.602,187.16
796,10,4,0.560896952735764,247.451,148.452,183.584,250.6,152.947,182.347
3243,10,1,0.5432515432232513,128.799,131.752,197.458,129.853,130.332,193.587
3248,10,1,0.527031889195137,128.799,131.752,197.458,131.366,129.319,198.306
2348,10,3,0.5414219817154196,135.749,137.107,152.28,138.182,138.934,150.038
2351,10,3,0.5252561640632556,135.749,137.107,152.28,140.629,135.512,153.247
1119,10,4,0.6019509965868848,206.183,89.5408,234.578,210.959,87.4982,238.974
1130,10,4,0.5839783995770249,206.183,89.5408,234.578,203.09,83.9951,233.952
2384,10,3,0.4611794870682118,113.535,189.578,144.574,113.077,186.164,144.681
2387,10,3,0.44740950150609277,113.535,189.578,144.574,114.671,192.755,149.475
1138,10,4,0.5839778805524941,198.944,96.6223,234.224,196.873,100.45,238.396
1153,10,4,0.5665419840056533,198.944,96.6223,234.224,193.676,90.3602,235.039
254,10,5,0.7427954321878919,228.567,124.396,112.313,227.354,128.703,115.547
255,10,5,0.720617107442486,228.567,124.396,112.313,229.503,124.721,116.917
2339,10,3,0.5580846661451561,129.021,132.812,154.297,121.998,129.913,150.767
2344,10,3,0.5414217733634834,129.021,132.812,154.297,134.196,131.669,158.432
1164,10,4,0.5839779916972692,221.463,105.384,232.846,220.864,108.049,235.871
1169,10,4,0.5665416674314131,221.463,105.384,232.846,226.292,103.651,233.226
2360,10,3,0.5941014305916753,110.365,146.337,151.439,111.961,147.549,149.63
2363,10,3,0.576362924474978,110.365,146.337,151.439,106.074,143.543,150.553
2365,10,3,0.5763630911790824,113.148,151.473,156.876,116.724,158.121,159.276
2366,10,3,0.5591548497936044,113.148,151.473,156.876,109.182,149.546,157.93
2369,10,3,0.5763632240099278,121.931,154.247,167.964,119.187,152.105,169.747
2370,10,3,0.5591542482329642,121.931,154.247,167.964,124.985,156.765,170.954
2374,10,3,0.5591544714886829,121.942,158.916,167.05,125.238,164.056,167.527
2377,10,3,0.5424595861873592,121.942,158.916,167.05,120.938,161.886,172.317
3252,10,1,0.5270313685194631,129.092,136.258,206.565,133.038,139.967,211.135
3259,10,1,0.5112956694858941,129.092,136.258,206.565,131.051,133.68,209.719
3235,10,1,0.5287175229065573,125.195,148.008,191.992,126.889,150.689,195.733
3238,10,1,0.5129305657267615,125.195,148.008,191.992,124.168,149.266,187.987
771,10,4,0.6142939542781526,255.561,137.102,186.283,255.738,138.432,189.37
774,10,4,0.5959528326554737,255.561,137.102,186.283,259.185,135.949,186.7
3220,10,1,0.544989378543075,129.149,142.19,186.487,126.824,139.892,181.187
3227,10,1,0.5287170896409068,129.149,142.19,186.487,134.539,141.692,185.964
3203,10,1,0.5573105274508332,108.866,159.648,236.452,113.146,165.425,235.178
3210,10,1,0.5406706540605299,108.866,159.648,236.452,107.303,162.008,243.399
2321,10,3,0.495867708060969,78.0909,173.051,141.63,81.8826,170.289,137.411
2324,10,3,0.4810623923301095,78.0909,173.051,141.63,76.0992,177.221,145.59
2328,10,3,0.4810621960084273,71.4571,174.47,141.235,66.8961,176.274,134.949
2331,10,3,0.46669877902666795,71.4571,174.47,141.235,68.9157,177.447,146.476
1184,10,4,0.8882283663372068,207.002,108.639,194.626,204.634,106.297,194.458
1185,10,4,0.8617082908401351,207.002,108.639,194.626,206.003,108.527,191.926
1187,10,4,0.861709006623524,212.187,113.03,196.469,214.97,114.555,197.516
1188,10,4,0.8359800468676057,212.187,113.03,196.469,211.818,114.097,193.558
416,10,5,0.41540346120788907,256.319,123.16,87.0788,253.482,122.674,84.8998
419,10,5,0.40300108166674214,256.319,123.16,87.0788,262.024,116.557,79.5002
423,10,5,0.40300074707048383,263.289,126.072,91.1961,268.262,126.678,90.647
426,10,5,0.39096827595547173,263.289,126.072,91.1961,271.531,119.048,82.9044
750,10,4,0.6908067771193248,243.208,126.296,168.357,243.547,125.987,169.776
751,10,4,0.6701808130776402,243.208,126.296,168.357,247.612,126.691,167.154
753,10,4,0.6701805948282747,240.196,128.354,165.461,241.731,132.58,162.735
754,10,4,0.650171326219923,240.196,128.354,165.461,242.395,127.565,164.081
